L,rate
834.4499999999,0
834.4599999999,0
834.4699999999,0
834.4799999999,0
834.4899999999,0
834.4999999999,0
834.5099999999,0
834.5199999999,0
834.5299999999,0
834.5399999999,0
834.5499999999,0
834.5599999999,0
834.5699999999,0
834.5799999999,0
834.5899999999,0
834.5999999999,0
834.6099999999,0
834.6199999999,0
834.6299999999,0
834.6399999999,0
834.6499999999,0
834.6599999999,0
834.6699999999,0
834.6799999999,0
834.6899999999,0
834.6999999999,0
834.7099999999,0
834.7199999999,0
834.7299999999,0
834.7399999999,0
834.7499999999,0
834.7599999999,0
834.7699999999,0
834.7799999999,0
834.7899999999,0
834.7999999999,0
834.8099999999,0
834.8199999999,0
834.8299999999,0
834.8399999999,0
834.8499999999,0
834.8599999999,0
834.8699999999,0
834.8799999999,0
834.8899999999,0
834.8999999999,0
834.9099999999,0
834.9199999999,0
834.9299999999,0
834.9399999999,0
834.9499999999,0
834.9599999999,0
834.9699999999,0
834.9799999999,0
834.9899999999,0
834.9999999999,0
835.0099999999,0
835.0199999999,0
835.0299999999,0
835.0399999999,0
835.0499999999,0
835.0599999999,0
835.0699999999,0
835.0799999999,0
835.0899999999,0
835.0999999999,0
835.1099999999,0
835.1199999999,0
835.1299999999,0
835.1399999999,0
835.1499999999,0
835.1599999999,0
835.1699999999,0
835.1799999999,0
835.1899999999,0
835.1999999999,0
835.2099999999,0
835.2199999999,0
835.2299999999,0
835.2399999999,0
835.2499999999,0
835.2599999999,0
835.2699999999,0
835.2799999999,0
835.2899999999,0
835.2999999999,0
835.3099999999,0
835.3199999999,0
835.3299999999,0
835.3399999999,0
835.3499999999,0
835.3599999999,0
835.3699999999,0
835.3799999999,0
835.3899999999,0
835.3999999999,0
835.4099999999,0
835.4199999999,0
835.4299999999,0
835.4399999999,0
835.4499999999,0
835.4599999999,0
835.4699999999,0
835.4799999999,0
835.4899999999,0
835.4999999999,0
835.5099999999,0
835.5199999999,0
835.5299999999,0
835.5399999999,0
835.5499999999,0
835.5599999999,0
835.5699999999,0
835.5799999999,0
835.5899999999,0
835.5999999999,0
835.6099999999,0
835.6199999999,0
835.6299999999,0
835.6399999999,0
835.6499999999,0
835.6599999999,0
835.6699999999,0
835.6799999999,0
835.6899999999,0
835.6999999999,0
835.7099999999,0
835.7199999999,0
835.7299999999,0
835.7399999999,0
835.7499999999,0
835.7599999999,0
835.7699999999,0
835.7799999999,0
835.7899999999,0
835.7999999999,0
835.8099999999,0
835.8199999999,0
835.8299999999,0
835.8399999999,0
835.8499999999,0
835.8599999999,0
835.8699999999,0
835.8799999999,0
835.8899999999,0
835.8999999999,0
835.9099999999,0
835.9199999999,0
835.9299999999,0
835.9399999999,0
835.9499999999,0
835.9599999999,0
835.9699999999,0
835.9799999999,0
835.9899999999,0
835.9999999999,0
836.0099999999,0
836.0199999999,0
836.0299999999,0
836.0399999999,0
836.0499999999,0
836.0599999999,0
836.0699999999,0
836.0799999999,0
836.0899999999,0
836.0999999999,0
836.1099999999,0
836.1199999999,0
836.1299999999,0
836.1399999999,0
836.1499999999,0
836.1599999999,0
836.1699999999,0
836.1799999999,0
836.1899999999,0
836.1999999999,0
836.2099999999,0
836.2199999999,0
836.2299999999,0
836.2399999999,0
836.2499999999,0
836.2599999999,0
836.2699999999,0
836.2799999999,0
836.2899999999,0
836.2999999999,0
836.3099999999,0
836.3199999999,0
836.3299999999,0
836.3399999999,0
836.3499999999,0
836.3599999999,0
836.3699999999,0
836.3799999999,0
836.3899999999,0
836.3999999999,0
836.4099999999,0
836.4199999999,0
836.4299999999,0
836.4399999999,0
836.4499999999,0
836.4599999999,0
836.4699999999,0
836.4799999999,0
836.4899999999,0
836.4999999999,0
836.5099999999,0
836.5199999999,0
836.5299999999,0
836.5399999999,0
836.5499999999,0
836.5599999999,0
836.5699999999,0
836.5799999999,0
836.5899999999,0
836.5999999999,0
836.6099999999,0
836.6199999999,0
836.6299999999,0
836.6399999999,0
836.6499999999,0
836.6599999999,0
836.6699999999,0
836.6799999999,0
836.6899999999,0
836.6999999999,0
836.7099999999,0
836.7199999999,0
836.7299999999,0
836.7399999999,0
836.7499999999,0
836.7599999999,0
836.7699999999,0
836.7799999999,0
836.7899999999,0
836.7999999999,0
836.8099999999,0
836.8199999999,0
836.8299999999,0
836.8399999999,0
836.8499999999,0
836.8599999999,0
836.8699999999,0
836.8799999999,0
836.8899999999,0
836.8999999999,0
836.9099999999,0
836.9199999999,0
836.9299999999,0
836.9399999999,0
836.9499999999,0
836.9599999999,0
836.9699999999,0
836.9799999999,0
836.9899999999,0
836.9999999999,0
837.0099999999,0
837.0199999999,0
837.0299999999,0
837.0399999999,0
837.0499999999,0
837.0599999999,0
837.0699999999,0
837.0799999999,0
837.0899999999,0
837.0999999999,0
837.1099999999,0
837.1199999999,0
837.1299999999,0
837.1399999999,0
837.1499999999,0
837.1599999999,0
837.1699999999,0
837.1799999999,0
837.1899999999,0
837.1999999999,0
837.2099999999,0
837.2199999999,0
837.2299999999,0
837.2399999999,0
837.2499999999,0
837.2599999999,0
837.2699999999,0
837.2799999999,0
837.2899999999,0
837.2999999999,0
837.3099999999,0
837.3199999999,0
837.3299999999,0
837.3399999999,0
837.3499999999,0
837.3599999999,0
837.3699999999,0
837.3799999999,0
837.3899999999,0
837.3999999999,0
837.4099999999,0
837.4199999999,0
837.4299999999,0
837.4399999999,0
837.4499999999,0
837.4599999999,0
837.4699999999,0
837.4799999999,0
837.4899999999,0
837.4999999999,0
837.5099999999,0
837.5199999999,0
837.5299999999,0
837.5399999999,0
837.5499999999,0
837.5599999999,0
837.5699999999,0
837.5799999999,0
837.5899999999,0
837.5999999999,0
837.6099999999,0
837.6199999999,0
837.6299999999,0
837.6399999999,0
837.6499999999,0
837.6599999999,0
837.6699999999,0
837.6799999999,0
837.6899999999,0
837.6999999999,0
837.7099999999,0
837.7199999999,0
837.7299999999,0
837.7399999999,0
837.7499999999,0
837.7599999999,0
837.7699999999,0
837.7799999999,0
837.7899999999,0
837.7999999999,0
837.8099999999,0
837.8199999999,0
837.8299999999,0
837.8399999999,0
837.8499999999,0
837.8599999999,0
837.8699999999,0
837.8799999999,0
837.8899999999,0
837.8999999999,0
837.9099999999,0
837.9199999999,0
837.9299999999,0
837.9399999999,0
837.9499999999,0
837.9599999999,0
837.9699999999,0
837.9799999999,0
837.9899999999,0
837.9999999999,0
838.0099999999,0
838.0199999999,0
838.0299999999,0
838.0399999999,0
838.0499999999,0
838.0599999999,0
838.0699999999,0
838.0799999999,0
838.0899999999,0
838.0999999999,0
838.1099999999,0
838.1199999999,0
838.1299999999,0
838.1399999999,0
838.1499999999,0
838.1599999999,0
838.1699999999,0
838.1799999999,0
838.1899999999,0
838.1999999999,0
838.2099999999,0
838.2199999999,0
838.2299999999,0
838.2399999999,0
838.2499999999,0
838.2599999999,0
838.2699999999,0
838.2799999999,0
838.2899999999,0
838.2999999999,0
838.3099999999,0
838.3199999999,0
838.3299999999,0
838.3399999999,0
838.3499999999,0
838.3599999999,0
838.3699999999,0
838.3799999999,0
838.3899999999,0
838.3999999999,0
838.4099999999,0
838.4199999999,0
838.4299999999,0
838.4399999999,0
838.4499999999,0
838.4599999999,0
838.4699999999,0
838.4799999999,0
838.4899999999,0
838.4999999999,0
838.5099999999,0
838.5199999999,0
838.5299999999,0
838.5399999999,0
838.5499999999,0
838.5599999999,0
838.5699999999,0
838.5799999999,0
838.5899999999,0
838.5999999999,0
838.6099999999,0
838.6199999999,0
838.6299999999,0
838.6399999999,0
838.6499999999,0
838.6599999999,0
838.6699999999,0
838.6799999999,0
838.6899999999,0
838.6999999999,0
838.7099999999,0
838.7199999999,0
838.7299999999,0
838.7399999999,0
838.7499999999,0
838.7599999999,0
838.7699999999,0
838.7799999999,0
838.7899999999,0
838.7999999999,0
838.8099999999,0
838.8199999999,0
838.8299999999,0
838.8399999999,0
838.8499999999,0
838.8599999999,0
838.8699999999,0
838.8799999999,0
838.8899999999,0
838.8999999999,0
838.9099999999,0
838.9199999999,0
838.9299999999,0
838.9399999999,0
838.9499999999,0
838.9599999999,0
838.9699999999,0
838.9799999999,0
838.9899999999,0
838.9999999999,0
839.0099999999,0
839.0199999999,0
839.0299999999,0
839.0399999999,0
839.0499999999,0
839.0599999999,0
839.0699999999,0
839.0799999999,0
839.0899999999,0
839.0999999999,0
839.1099999999,0
839.1199999999,0
839.1299999999,0
839.1399999999,0
839.1499999999,0
839.1599999999,0
839.1699999999,0
839.1799999999,0
839.1899999999,0
839.1999999999,0
839.2099999999,0
839.2199999999,0
839.2299999999,0
839.2399999999,0
839.2499999999,0
839.2599999999,0
839.2699999999,0
839.2799999999,0
839.2899999999,0
839.2999999999,0
839.3099999999,0
839.3199999999,0
839.3299999999,0
839.3399999999,0
839.3499999999,0
839.3599999999,0
839.3699999999,0
839.3799999999,0
839.3899999999,0
839.3999999999,0
839.4099999999,0
839.4199999999,0
839.4299999999,0
839.4399999999,0
839.4499999999,0
839.4599999999,0
839.4699999999,0
839.4799999999,0
839.4899999999,0
839.4999999999,0
839.5099999999,0
839.5199999999,0
839.5299999999,0
839.5399999999,0
839.5499999999,0
839.5599999999,0
839.5699999999,0
839.5799999999,0
839.5899999999,0
839.5999999999,0
839.6099999999,0
839.6199999999,0
839.6299999999,0
839.6399999999,0
839.6499999999,0
839.6599999999,0
839.6699999999,0
839.6799999999,0
839.6899999999,0
839.6999999999,0
839.7099999999,0
839.7199999999,0
839.7299999999,0
839.7399999999,0
839.7499999999,0
839.7599999999,0
839.7699999999,0
839.7799999999,0
839.7899999999,0
839.7999999999,0
839.8099999999,0
839.8199999999,0
839.8299999999,0
839.8399999999,0
839.8499999999,0
839.8599999999,0
839.8699999999,0
839.8799999999,0
839.8899999999,0
839.8999999999,0
839.9099999999,0
839.9199999999,0
839.9299999999,0
839.9399999999,0
839.9499999999,0
839.9599999999,0
839.9699999999,0
839.9799999999,0
839.9899999999,0
839.9999999999,0
840.0099999999,0
840.0199999999,0
840.0299999999,0
840.0399999999,0
840.0499999999,0
840.0599999999,0
840.0699999999,0
840.0799999999,0
840.0899999999,0
840.0999999999,0
840.1099999999,0
840.1199999999,0
840.1299999999,0
840.1399999999,0
840.1499999999,0
840.1599999999,0
840.1699999999,0
840.1799999999,0
840.1899999999,0
840.1999999999,0
840.2099999999,0
840.2199999999,0
840.2299999999,0
840.2399999999,0
840.2499999999,0
840.2599999999,0
840.2699999999,0
840.2799999999,0
840.2899999999,0
840.2999999999,0
840.3099999999,0
840.3199999999,0
840.3299999999,0
840.3399999999,0
840.3499999999,0
840.3599999999,0
840.3699999999,0
840.3799999999,0
840.3899999999,0
840.3999999999,0
840.4099999999,0
840.4199999999,0
840.4299999999,0
840.4399999999,0
840.4499999999,0
840.4599999999,0
840.4699999999,0
840.4799999999,0
840.4899999999,0
840.4999999999,0
840.5099999999,0
840.5199999999,0
840.5299999999,0
840.5399999999,0
840.5499999999,0
840.5599999999,0
840.5699999999,0
840.5799999999,0
840.5899999999,0
840.5999999999,0
840.6099999999,0
840.6199999999,0
840.6299999999,0
840.6399999999,0
840.6499999999,0
840.6599999999,0
840.6699999999,0
840.6799999999,0
840.6899999999,0
840.6999999999,0
840.7099999999,0
840.7199999999,0
840.7299999999,0
840.7399999999,0
840.7499999999,0
840.7599999999,0
840.7699999999,0
840.7799999999,0
840.7899999999,0
840.7999999999,0
840.8099999999,0
840.8199999999,0
840.8299999999,0
840.8399999999,0
840.8499999999,0
840.8599999999,0
840.8699999999,0
840.8799999999,0
840.8899999999,0
840.8999999999,0
840.9099999999,0
840.9199999999,0
840.9299999999,0
840.9399999999,0
840.9499999999,0
840.9599999999,0
840.9699999999,0
840.9799999999,0
840.9899999999,0
840.9999999999,0
841.0099999999,0
841.0199999999,0
841.0299999999,0
841.0399999999,0
841.0499999999,0
841.0599999999,0
841.0699999999,0
841.0799999999,0
841.0899999999,0
841.0999999999,0
841.1099999999,0
841.1199999999,0
841.1299999999,0
841.1399999999,0
841.1499999999,0
841.1599999999,0
841.1699999999,0
841.1799999999,0
841.1899999999,0
841.1999999999,0
841.2099999999,0
841.2199999999,0
841.2299999999,0
841.2399999999,0
841.2499999999,0
841.2599999999,0
841.2699999999,0
841.2799999999,0
841.2899999999,0
841.2999999999,0
841.3099999999,0
841.3199999999,0
841.3299999999,0
841.3399999999,0
841.3499999999,0
841.3599999999,0
841.3699999999,0
841.3799999999,0
841.3899999999,0
841.3999999999,0
841.4099999999,0
841.4199999999,0
841.4299999999,0
841.4399999999,0
841.4499999999,0
841.4599999999,0
841.4699999999,0
841.4799999999,0
841.4899999999,0
841.4999999999,0
841.5099999999,0
841.5199999999,0
841.5299999999,0
841.5399999999,0
841.5499999999,0
841.5599999999,0
841.5699999999,0
841.5799999999,0
841.5899999999,0
841.5999999999,0
841.6099999999,0
841.6199999999,0
841.6299999999,0
841.6399999999,0
841.6499999999,0
841.6599999999,0
841.6699999999,0
841.6799999999,0
841.6899999999,0
841.6999999999,0
841.7099999999,0
841.7199999999,0
841.7299999999,0
841.7399999999,0
841.7499999999,0
841.7599999999,0
841.7699999999,0
841.7799999999,0
841.7899999999,0
841.7999999999,0
841.8099999999,0
841.8199999999,0
841.8299999999,0
841.8399999999,0
841.8499999999,0
841.8599999999,0
841.8699999999,0
841.8799999999,0
841.8899999999,0
841.8999999999,0
841.9099999999,0
841.9199999999,0
841.9299999999,0
841.9399999999,0
841.9499999999,0
841.9599999999,0
841.9699999999,0
841.9799999999,0
841.9899999999,0
841.9999999999,0
842.0099999999,0
842.0199999999,0
842.0299999999,0
842.0399999999,0
842.0499999999,0
842.0599999999,0
842.0699999999,0
842.0799999999,0
842.0899999999,0
842.0999999999,0
842.1099999999,0
842.1199999999,0
842.1299999999,0
842.1399999999,0
842.1499999999,0
842.1599999999,0
842.1699999999,0
842.1799999999,0
842.1899999999,0
842.1999999999,0
842.2099999999,0
842.2199999999,0
842.2299999999,0
842.2399999999,0
842.2499999999,0
842.2599999999,0
842.2699999999,0
842.2799999999,0
842.2899999999,0
842.2999999999,0
842.3099999999,0
842.3199999999,0
842.3299999999,0
842.3399999999,0
842.3499999999,0
842.3599999999,0
842.3699999999,0
842.3799999999,0
842.3899999999,0
842.3999999999,0
842.4099999999,0
842.4199999999,0
842.4299999999,0
842.4399999999,0
842.4499999999,0
842.4599999999,0
842.4699999999,0
842.4799999999,0
842.4899999999,0
842.4999999999,0
842.5099999999,0
842.5199999999,0
842.5299999999,0
842.5399999999,0
842.5499999999,0
842.5599999999,0
842.5699999999,0
842.5799999999,0
842.5899999999,0
842.5999999999,0
842.6099999999,0
842.6199999999,0
842.6299999999,0
842.6399999999,0
842.6499999999,0
842.6599999999,0
842.6699999999,0
842.6799999999,0
842.6899999999,0
842.6999999999,0
842.7099999999,0
842.7199999999,0
842.7299999999,0
842.7399999999,0
842.7499999999,0
842.7599999999,0
842.7699999999,0
842.7799999999,0
842.7899999999,0
842.7999999999,0
842.8099999999,0
842.8199999999,0
842.8299999999,0
842.8399999999,0
842.8499999999,0
842.8599999999,0
842.8699999999,0
842.8799999999,0
842.8899999999,0
842.8999999999,0
842.9099999999,0
842.9199999999,0
842.9299999999,0
842.9399999999,0
842.9499999999,0
842.9599999999,0
842.9699999999,0
842.9799999999,0
842.9899999999,0
842.9999999999,0
843.0099999999,0
843.0199999999,0
843.0299999999,0
843.0399999999,0
843.0499999999,0
843.0599999999,0
843.0699999999,0
843.0799999999,0
843.0899999999,0
843.0999999999,0
843.1099999999,0
843.1199999999,0
843.1299999999,0
843.1399999999,0
843.1499999999,0
843.1599999999,0
843.1699999999,0
843.1799999999,0
843.1899999999,0
843.1999999999,0
843.2099999999,0
843.2199999999,0
843.2299999999,0
843.2399999999,0
843.2499999999,0
843.2599999999,0
843.2699999999,0
843.2799999999,0
843.2899999999,0
843.2999999999,0
843.3099999999,0
843.3199999999,0
843.3299999999,0
843.3399999999,0
843.3499999999,0
843.3599999999,0
843.3699999999,0
843.3799999999,0
843.3899999999,0
843.3999999999,0
843.4099999999,0
843.4199999999,0
843.4299999999,0
843.4399999999,0
843.4499999999,0
843.4599999999,0
843.4699999999,0
843.4799999999,0
843.4899999999,0
843.4999999999,0
843.5099999999,0
843.5199999999,0
843.5299999999,0
843.5399999999,0
843.5499999999,0
843.5599999999,0
843.5699999999,0
843.5799999999,0
843.5899999999,0
843.5999999999,0
843.6099999999,0
843.6199999999,0
843.6299999999,0
843.6399999999,0
843.6499999999,0
843.6599999999,0
843.6699999999,0
843.6799999999,0
843.6899999999,0
843.6999999999,0
843.7099999999,0
843.7199999999,0
843.7299999999,0
843.7399999999,0
843.7499999999,0
843.7599999999,0
843.7699999999,0
843.7799999999,0
843.7899999999,0
843.7999999999,0
843.8099999999,0
843.8199999999,0
843.8299999999,0
843.8399999999,0
843.8499999999,0
843.8599999999,0
843.8699999999,0
843.8799999999,0
843.8899999999,0
843.8999999999,0
843.9099999999,0
843.9199999999,0
843.9299999999,0
843.9399999999,0
843.9499999999,0
843.9599999999,0
843.9699999999,0
843.9799999999,0
843.9899999999,0
843.9999999999,0
844.0099999999,0
844.0199999999,0
844.0299999999,0
844.0399999999,0
844.0499999999,0
844.0599999999,0
844.0699999999,0
844.0799999999,0
844.0899999999,0
844.0999999999,0
844.1099999999,0
844.1199999999,0
844.1299999999,0
844.1399999999,0
844.1499999999,0
844.1599999999,0
844.1699999999,0
844.1799999999,0
844.1899999999,0
844.1999999999,0
844.2099999999,0
844.2199999999,0
844.2299999999,0
844.2399999999,0
844.2499999999,0
844.2599999999,0
844.2699999999,0
844.2799999999,0
844.2899999999,0
844.2999999999,0
844.3099999999,0
844.3199999999,0
844.3299999999,0
844.3399999999,0
844.3499999999,0
844.3599999999,0
844.3699999999,0
844.3799999999,0
844.3899999999,0
844.3999999999,0
844.4099999999,0
844.4199999999,0
844.4299999999,0
844.4399999999,0
844.4499999999,0
844.4599999999,0
844.4699999999,0
844.4799999999,0
844.4899999999,0
844.4999999999,0
844.5099999999,0
844.5199999999,0
844.5299999999,0
844.5399999999,0
844.5499999999,0
844.5599999999,0
844.5699999999,0
844.5799999999,0
844.5899999999,0
844.5999999999,0
844.6099999999,0
844.6199999999,0
844.6299999999,0
844.6399999999,0
844.6499999999,0
844.6599999999,0
844.6699999999,0
844.6799999999,0
844.6899999999,0
844.6999999999,0
844.7099999999,0
844.7199999999,0
844.7299999999,0
844.7399999999,0
844.7499999999,0
844.7599999999,0
844.7699999999,0
844.7799999999,0
844.7899999999,0
844.7999999999,0
844.8099999999,0
844.8199999999,0
844.8299999999,0
844.8399999999,0
844.8499999999,0
844.8599999999,0
844.8699999999,0
844.8799999999,0
844.8899999999,0
844.8999999999,0
844.9099999999,0
844.9199999999,0
844.9299999999,0
844.9399999999,0
844.9499999999,0
844.9599999999,0
844.9699999999,0
844.9799999999,0
844.9899999999,0
844.9999999999,0
845.0099999999,0
845.0199999999,0
845.0299999999,0
845.0399999999,0
845.0499999999,0
845.0599999999,0
845.0699999999,0
845.0799999999,0
845.0899999999,0
845.0999999999,0
845.1099999999,0
845.1199999999,0
845.1299999999,0
845.1399999999,0
845.1499999999,0
845.1599999999,0
845.1699999999,0
845.1799999999,0
845.1899999999,0
845.1999999999,0
845.2099999999,0
845.2199999999,0
845.2299999999,0
845.2399999999,0
845.2499999999,0
845.2599999999,0
845.2699999999,0
845.2799999999,0
845.2899999999,0
845.2999999999,0
845.3099999999,0
845.3199999999,0
845.3299999999,0
845.3399999999,0
845.3499999999,0
845.3599999999,0
845.3699999999,0
